4.276975	38.612991
4.280282	38.684497
4.283589	38.754626
4.286896	38.823372
4.290203	38.890729
4.293510	38.956692
4.296817	39.021254
4.300124	39.084410
4.303431	39.146154
4.306738	39.206482
4.310045	39.265387
4.313352	39.322866
4.316659	39.378912
4.319965	39.433521
4.323272	39.486688
4.326579	39.538409
4.329886	39.588678
4.333193	39.637492
4.336500	39.684846
4.339807	39.730736
4.343114	39.775157
4.346421	39.818107
4.349728	39.859580
4.353035	39.899574
4.356342	39.938084
4.359649	39.975107
4.362956	40.010640
4.366263	40.044679
4.369570	40.077222
4.372877	40.108265
4.376183	40.137805
4.379490	40.165840
4.382797	40.192367
4.386104	40.217383
4.389411	40.240887
4.392718	40.262875
4.396025	40.283346
4.399332	40.302297
4.402639	40.319726
4.405946	40.335633
4.409253	40.350015
4.412560	40.362870
4.415867	40.374197
4.419174	40.383995
4.422481	40.392263
4.425788	40.399000
4.429094	40.404204
4.432401	40.407875
4.435708	40.410012
4.439015	40.410614
4.442322	40.409682
4.445629	40.407215
4.448936	40.403212
4.452243	40.397674
4.455550	40.390601
4.458857	40.381992
4.462164	40.371849
4.465471	40.360171
4.468778	40.346959
4.472085	40.332214
4.475392	40.315937
4.478699	40.298128
4.482006	40.278789
4.485312	40.257921
4.488619	40.235525
4.491926	40.211602
4.495233	40.186155
4.498540	40.159184
4.501847	40.130692
4.505154	40.100680
4.508461	40.069150
4.511768	40.036106
4.515075	40.001548
4.518382	39.965480
4.521689	39.927904
4.524996	39.888822
4.528303	39.848237
4.531610	39.806153
4.534917	39.762572
4.538223	39.717497
4.541530	39.670933
4.544837	39.622881
4.548144	39.573345
4.551451	39.522330
4.554758	39.469839
4.558065	39.415875
4.561372	39.360443
4.564679	39.303547
4.567986	39.245191
4.571293	39.185380
4.574600	39.124117
4.577907	39.061408
4.581214	38.997256
4.584521	38.931668
4.587828	38.864647
4.591135	38.796199
4.594441	38.726329
4.597748	38.655043
4.601055	38.582344
4.604362	38.508240
4.607669	38.432735
4.610976	38.355836
4.614283	38.277548
4.617590	38.197877
4.620897	38.116829
4.624204	38.034410
4.627511	37.950627
4.630818	37.865486
4.634125	37.778993
4.637432	37.691154
4.640739	37.601978
4.644046	37.511470
4.647353	37.419637
4.650659	37.326486
4.653966	37.232025
4.657273	37.136260
4.660580	37.039199
4.663887	36.940850
4.667194	36.841219
4.670501	36.740314
4.673808	36.638144
4.677115	36.534716
4.680422	36.430037
4.683729	36.324117
4.687036	36.216962
4.690343	36.108582
4.693650	35.998983
4.696957	35.888176
4.700264	35.776168
4.703570	35.662968
4.706877	35.548584
4.710184	35.433026
4.713491	35.316302
4.716798	35.198421
4.720105	35.079392
4.723412	34.959224
4.726719	34.837927
4.730026	34.715509
4.733333	34.591981
4.736640	34.467350
4.739947	34.341628
4.743254	34.214824
4.746561	34.086947
4.749868	33.958007
4.753175	33.828014
4.756482	33.696978
4.759788	33.564909
4.763095	33.431818
4.766402	33.297713
4.769709	33.162606
4.773016	33.026506
4.776323	32.889425
4.779630	32.751372
4.782937	32.612359
4.786244	32.472395
4.789551	32.331492
4.792858	32.189660
4.796165	32.046910
4.799472	31.903253
4.802779	31.758700
4.806086	31.613261
4.809393	31.466949
4.812699	31.319773
4.816006	31.171745
4.819313	31.022877
4.822620	30.873180
4.825927	30.722665
4.829234	30.571343
4.832541	30.419226
4.835848	30.266326
4.839155	30.112653
4.842462	29.958221
4.845769	29.803040
4.849076	29.647122
4.852383	29.490479
4.855690	29.333122
4.858997	29.175064
4.862304	29.016317
4.865611	28.856892
4.868917	28.696802
4.872224	28.536058
4.875531	28.374673
4.878838	28.212658
4.882145	28.050027
4.885452	27.886790
4.888759	27.722961
4.892066	27.558551
4.895373	27.393574
4.898680	27.228040
4.901987	27.061964
4.905294	26.895356
4.908601	26.728230
4.911908	26.560597
4.915215	26.392471
4.918522	26.223864
4.921828	26.054789
4.925135	25.885257
4.928442	25.715282
4.931749	25.544876
4.935056	25.374052
4.938363	25.202823
4.941670	25.031200
4.944977	24.859197
4.948284	24.686827
4.951591	24.514102
4.954898	24.341034
4.958205	24.167637
4.961512	23.993924
4.964819	23.819906
4.968126	23.645598
4.971433	23.471010
4.974740	23.296157
4.978046	23.121052
4.981353	22.945706
4.984660	22.770132
4.987967	22.594344
4.991274	22.418354
4.994581	22.242175
4.997888	22.065819
5.001195	21.889300
5.004502	21.712630
5.007809	21.535822
5.011116	21.358888
5.014423	21.181842
5.017730	21.004695
5.021037	20.827462
5.024344	20.650154
5.027651	20.472784
5.030957	20.295365
5.034264	20.117909
5.037571	19.940429
5.040878	19.762938
5.044185	19.585448
5.047492	19.407972
5.050799	19.230522
5.054106	19.053111
5.057413	18.875751
5.060720	18.698455
5.064027	18.521235
5.067334	18.344104
5.070641	18.167074
5.073948	17.990157
5.077255	17.813366
5.080562	17.636713
5.083869	17.460211
5.087175	17.283870
5.090482	17.107704
5.093789	16.931725
5.097096	16.755945
5.100403	16.580376
5.103710	16.405029
5.107017	16.229918
5.110324	16.055053
5.113631	15.880447
5.116938	15.706112
5.120245	15.532059
5.123552	15.358301
5.126859	15.184848
5.130166	15.011712
5.133473	14.838906
5.136780	14.666440
5.140087	14.494326
5.143393	14.322576
5.146700	14.151201
5.150007	13.980212
5.153314	13.809621
5.156621	13.639439
5.159928	13.469676
5.163235	13.300344
5.166542	13.131455
5.169849	12.963018
5.173156	12.795046
5.176463	12.627548
5.179770	12.460535
5.183077	12.294019
5.186384	12.128010
5.189691	11.962518
5.192998	11.797555
5.196304	11.633129
5.199611	11.469252
5.202918	11.305935
5.206225	11.143186
5.209532	10.981017
5.212839	10.819438
5.216146	10.658458
5.219453	10.498087
5.222760	10.338335
5.226067	10.179212
5.229374	10.020728
5.232681	9.862892
5.235988	9.705714
5.298820	6.856316
5.361651	4.305304
5.424483	2.098426
5.487315	0.267277
5.550147	-1.171634
5.612979	-2.217279
5.675811	-2.883949
5.738643	-3.200546
5.801474	-3.209354
5.864306	-2.964325
5.927138	-2.528957
5.989970	-1.973830
6.052802	-1.373882
6.115634	-0.805543
6.178466	-0.343804
